,pre_g_mean,pre_acsa,o_g_mean,o_acsa,acc_in_training,pass_pre_train_classifier,pass_o_classifier,acc_in_cls0,threshold_in_cls0,valid_sample_in_cls0,valid_ratio_in_cls0,acc_in_cls1,threshold_in_cls1,valid_sample_in_cls1,valid_ratio_in_cls1,acc_in_cls2,threshold_in_cls2,valid_sample_in_cls2,valid_ratio_in_cls2,acc_in_cls3,threshold_in_cls3,valid_sample_in_cls3,valid_ratio_in_cls3,acc_in_cls4,threshold_in_cls4,valid_sample_in_cls4,valid_ratio_in_cls4,acc_in_cls5,threshold_in_cls5,valid_sample_in_cls5,valid_ratio_in_cls5,acc_in_cls6,threshold_in_cls6,valid_sample_in_cls6,valid_ratio_in_cls6,acc_in_cls7,threshold_in_cls7,valid_sample_in_cls7,valid_ratio_in_cls7,acc_in_cls8,threshold_in_cls8,valid_sample_in_cls8,valid_ratio_in_cls8,acc_in_cls9,threshold_in_cls9,valid_sample_in_cls9,valid_ratio_in_cls9
22,0.86797076,0.879,0.81375945,0.832,0.9944592,0.0004322591,0.00045759178,0.99,1.0,0.0,0.0,0.98,0.40579757,625.0,0.0009018759,0.91,0.8415442,645.0,0.00093073596,0.92,0.9309471,526.0,0.00075901876,0.91,0.9497395,168.0,0.00024242424,0.82,0.9442599,251.0,0.00036219336,0.87,0.9446354,120.0,0.00017316017,0.86,0.8970516,53.0,7.6479075e-05,0.54,0.74701256,229.0,0.00033044734,0.52,0.7385657,79.0,0.000113997114
23,0.86797076,0.879,0.8523599,0.859,0.9942376,0.0004457271,0.00045598845,0.99,1.0,0.0,0.0,0.96,0.3878359,637.0,0.0009191919,0.9,0.8399597,638.0,0.00092063495,0.94,0.9309471,558.0,0.0008051948,0.88,0.9497395,195.0,0.0002813853,0.83,0.9442599,248.0,0.00035786437,0.89,0.9446354,146.0,0.0002106782,0.85,0.8970516,48.0,6.926407e-05,0.67,0.74701256,228.0,0.00032900434,0.68,0.7385657,82.0,0.00011832612
24,0.86797076,0.879,0.84934205,0.857,0.99401593,0.00043017475,0.0004523008,0.98,1.0,0.0,0.0,0.98,0.36928684,647.0,0.00093362195,0.9,0.83674294,602.0,0.0008686869,0.91,0.9309471,529.0,0.0007633478,0.91,0.9497395,178.0,0.00025685425,0.83,0.9442599,255.0,0.00036796537,0.9,0.9446354,135.0,0.0001948052,0.83,0.8970516,47.0,6.782107e-05,0.71,0.74701256,224.0,0.00032323232,0.62,0.7385657,66.0,9.5238094e-05
25,0.86797076,0.879,0.856704,0.863,0.9941268,0.00042921276,0.00046416547,1.0,1.0,0.0,0.0,0.98,0.36928684,611.0,0.0008816739,0.89,0.83674294,629.0,0.0009076479,0.94,0.9309471,545.0,0.0007864358,0.9,0.9497395,175.0,0.00025252526,0.78,0.9442599,230.0,0.00033189033,0.91,0.9446354,129.0,0.00018614718,0.83,0.8970516,54.0,7.792208e-05,0.71,0.74701256,210.0,0.0003030303,0.69,0.7385657,94.0,0.00013564214
26,0.86797076,0.879,0.8371074,0.849,0.9942376,0.00044107743,0.00046929612,1.0,1.0,0.0,0.0,0.98,0.3629869,616.0,0.0008888889,0.9,0.83674294,646.0,0.0009321789,0.91,0.9309471,545.0,0.0007864358,0.96,0.9497395,189.0,0.00027272728,0.8,0.9442599,239.0,0.00034487734,0.89,0.9446354,155.0,0.00022366522,0.8,0.8970516,45.0,6.493506e-05,0.7,0.7444831,239.0,0.00034487734,0.55,0.7385657,77.0,0.00011111111
27,0.86797076,0.879,0.85240465,0.859,0.9942376,0.00043626744,0.00046496713,1.0,1.0,0.0,0.0,0.98,0.36352253,646.0,0.0009321789,0.91,0.8383549,646.0,0.0009321789,0.9,0.9309471,510.0,0.00073593075,0.89,0.9497395,195.0,0.0002813853,0.85,0.9442599,247.0,0.00035642137,0.91,0.9446354,124.0,0.00017893218,0.77,0.8970516,46.0,6.637807e-05,0.68,0.7444831,241.0,0.00034776336,0.7,0.7385657,66.0,9.5238094e-05
28,0.86797076,0.879,0.84458995,0.853,0.99457,0.0004380311,0.0004619208,0.99,1.0,0.0,0.0,0.98,0.3699308,629.0,0.0009076479,0.89,0.8383549,644.0,0.00092929293,0.95,0.9309471,532.0,0.00076767674,0.9,0.9497395,198.0,0.00028571428,0.73,0.9442599,245.0,0.00035353535,0.92,0.9446354,140.0,0.00020202021,0.83,0.8970516,50.0,7.215007e-05,0.68,0.7444831,238.0,0.00034343434,0.66,0.7385657,56.0,8.080808e-05
29,0.86797076,0.879,0.8480604,0.858,0.9944592,0.0004385121,0.00046785313,0.99,1.0,0.0,0.0,0.98,0.3636565,637.0,0.0009191919,0.92,0.8351223,613.0,0.0008845599,0.93,0.93160224,548.0,0.0007907648,0.94,0.9497395,184.0,0.00026551227,0.82,0.950244,245.0,0.00035353535,0.9,0.9446354,151.0,0.00021789322,0.83,0.8970516,55.0,7.9365076e-05,0.66,0.7444831,216.0,0.00031168832,0.61,0.7385657,86.0,0.00012409812
30,0.86797076,0.879,0.8473557,0.856,0.995789,0.00043690877,0.0004725028,0.99,1.0,0.0,0.0,0.98,0.3636565,648.0,0.0009350649,0.88,0.8351223,653.0,0.00094227993,0.91,0.93160224,547.0,0.0007893218,0.92,0.9497395,182.0,0.00026262627,0.84,0.950244,253.0,0.00036507935,0.91,0.9446354,103.0,0.00014862914,0.84,0.8970516,53.0,7.6479075e-05,0.66,0.7444831,220.0,0.0003174603,0.63,0.7385657,66.0,9.5238094e-05
31,0.86797076,0.879,0.8457364,0.856,0.9952349,0.00044684944,0.00048164182,1.0,1.0,0.0,0.0,0.96,0.33785093,678.0,0.000978355,0.9,0.8351223,644.0,0.00092929293,0.95,0.9309197,530.0,0.00076479075,0.91,0.9497395,186.0,0.00026839826,0.8,0.950244,250.0,0.00036075036,0.92,0.9446354,131.0,0.00018903319,0.86,0.8970516,46.0,6.637807e-05,0.66,0.7444831,244.0,0.00035209235,0.6,0.7385657,78.0,0.00011255411
32,0.86797076,0.879,0.8441847,0.852,0.9952349,0.00044733044,0.0004739458,0.97,1.0,0.0,0.0,0.98,0.33122945,653.0,0.00094227993,0.91,0.8351223,671.0,0.000968254,0.9,0.93022895,549.0,0.0007922078,0.92,0.9497395,185.0,0.00026695526,0.81,0.950244,243.0,0.00035064935,0.91,0.9446354,136.0,0.00019624819,0.8,0.8970516,51.0,7.359307e-05,0.64,0.7444831,215.0,0.00031024532,0.68,0.7385657,87.0,0.00012554112
33,0.86797076,0.879,0.83741325,0.85,0.9949025,0.00042969375,0.00046801346,1.0,1.0,0.0,0.0,0.98,0.31784323,668.0,0.000963925,0.89,0.8351223,609.0,0.0008787879,0.96,0.93022895,515.0,0.00074314576,0.95,0.9497395,188.0,0.00027128428,0.77,0.950244,234.0,0.00033766235,0.92,0.9446354,151.0,0.00021789322,0.8,0.8970516,39.0,5.6277055e-05,0.66,0.7444831,200.0,0.00028860028,0.57,0.7385657,76.0,0.00010966811
34,0.86797076,0.879,0.8505231,0.86,0.9962323,0.00044203945,0.00046608946,0.99,1.0,0.0,0.0,0.98,0.3041397,643.0,0.0009278499,0.85,0.8351223,649.0,0.00093650795,0.96,0.93022895,535.0,0.00077200576,0.93,0.9497395,190.0,0.00027417028,0.8,0.950244,216.0,0.00031168832,0.92,0.9446354,139.0,0.0002005772,0.88,0.8970516,56.0,8.080808e-05,0.62,0.7444831,237.0,0.00034199134,0.67,0.7385657,92.0,0.00013275613
35,0.86797076,0.879,0.83463866,0.85,0.9956782,0.00044941477,0.0004814815,0.99,1.0,0.0,0.0,0.98,0.29718196,670.0,0.00096681097,0.87,0.8351223,671.0,0.000968254,0.94,0.93022895,542.0,0.00078210677,0.97,0.9497395,186.0,0.00026839826,0.81,0.950244,243.0,0.00035064935,0.9,0.9446354,133.0,0.00019191919,0.86,0.8970516,60.0,8.658008e-05,0.68,0.7444831,223.0,0.00032178932,0.5,0.7385657,75.0,0.00010822511
36,0.86797076,0.879,0.8491202,0.858,0.9958998,0.00044845277,0.00048484848,0.99,1.0,0.0,0.0,0.98,0.29015416,673.0,0.00097114,0.91,0.8351223,638.0,0.00092063495,0.96,0.93022895,551.0,0.0007950938,0.91,0.9497395,185.0,0.00026695526,0.71,0.950244,241.0,0.00034776336,0.92,0.9446354,134.0,0.0001933622,0.85,0.8970516,61.0,8.802309e-05,0.65,0.7444831,221.0,0.00031890333,0.7,0.7385657,93.0,0.00013419913
37,0.86797076,0.879,0.8293779,0.843,0.99667555,0.00044989577,0.0004952702,0.99,1.0,0.0,0.0,0.97,0.2705944,683.0,0.00098557,0.86,0.83348775,643.0,0.0009278499,0.96,0.93022895,563.0,0.0008124098,0.93,0.9497395,162.0,0.00023376623,0.84,0.950244,258.0,0.00037229437,0.92,0.9446354,145.0,0.00020923521,0.78,0.8970516,45.0,6.493506e-05,0.63,0.7444831,232.0,0.00033477633,0.55,0.7385657,75.0,0.00010822511
38,0.86797076,0.879,0.84647655,0.857,0.9955674,0.00045165946,0.0004968735,0.99,1.0,0.0,0.0,0.96,0.26330483,723.0,0.00104329,0.92,0.83348775,637.0,0.0009191919,0.96,0.93092656,536.0,0.0007734488,0.94,0.9497395,187.0,0.00026984126,0.83,0.950244,235.0,0.00033910535,0.89,0.9446354,135.0,0.0001948052,0.83,0.8970516,55.0,7.9365076e-05,0.64,0.7444831,229.0,0.00033044734,0.61,0.7385657,80.0,0.00011544012
39,0.86797076,0.879,0.8407009,0.853,0.9951241,0.00044893377,0.00047699214,0.99,1.0,0.0,0.0,0.96,0.27056995,703.0,0.00101443,0.94,0.83348775,652.0,0.00094083697,0.97,0.93092656,543.0,0.0007835498,0.92,0.9497395,179.0,0.00025829725,0.81,0.950244,255.0,0.00036796537,0.91,0.9446354,132.0,0.00019047619,0.82,0.8970516,55.0,7.9365076e-05,0.6,0.7444831,216.0,0.00031168832,0.61,0.7385657,65.0,9.37951e-05
40,0.86797076,0.879,0.8495508,0.858,0.9953458,0.0004500561,0.00049767515,0.99,1.0,0.0,0.0,0.96,0.25099796,688.0,0.000992785,0.92,0.83348775,676.0,0.00097546895,0.93,0.9302376,532.0,0.00076767674,0.92,0.9497395,190.0,0.00027417028,0.82,0.950244,220.0,0.0003174603,0.91,0.9446354,141.0,0.0002034632,0.81,0.8970516,46.0,6.637807e-05,0.61,0.7444831,238.0,0.00034343434,0.71,0.7385657,76.0,0.00010966811
41,0.86797076,0.879,0.84773594,0.856,0.9941268,0.00046063814,0.00049943884,0.98,1.0,0.0,0.0,0.97,0.22484653,771.0,0.0011125541,0.89,0.8351434,636.0,0.0009177489,0.96,0.9302376,529.0,0.0007633478,0.94,0.9497395,186.0,0.00026839826,0.79,0.950244,244.0,0.00035209235,0.89,0.9446354,136.0,0.00019624819,0.82,0.8970516,53.0,7.6479075e-05,0.65,0.7444831,241.0,0.00034776336,0.67,0.7385657,77.0,0.00011111111
42,0.86797076,0.879,0.81225467,0.834,0.9955674,0.00045037677,0.0004997595,0.99,1.0,0.0,0.0,0.98,0.2325958,724.0,0.0010447331,0.87,0.8331698,607.0,0.0008759019,0.93,0.9302376,541.0,0.0007806638,0.96,0.9497395,183.0,0.00026406927,0.8,0.950244,243.0,0.00035064935,0.89,0.9446354,148.0,0.00021356421,0.86,0.8970516,53.0,7.6479075e-05,0.63,0.7444831,242.0,0.00034920636,0.43,0.7385657,68.0,9.8124096e-05
